class,Left_THUMB_CMC_x,Left_THUMB_CMC_y,Left_THUMB_CMC_z,Left_THUMB_MCP_x,Left_THUMB_MCP_y,Left_THUMB_MCP_z,Left_THUMB_IP_x,Left_THUMB_IP_y,Left_THUMB_IP_z,Left_THUMB_TIP_x,Left_THUMB_TIP_y,Left_THUMB_TIP_z,Left_INDEX_FINGER_MCP_x,Left_INDEX_FINGER_MCP_y,Left_INDEX_FINGER_MCP_z,Left_INDEX_FINGER_PIP_x,Left_INDEX_FINGER_PIP_y,Left_INDEX_FINGER_PIP_z,Left_INDEX_FINGER_DIP_x,Left_INDEX_FINGER_DIP_y,Left_INDEX_FINGER_DIP_z,Left_INDEX_FINGER_TIP_x,Left_INDEX_FINGER_TIP_y,Left_INDEX_FINGER_TIP_z,Left_MIDDLE_FINGER_MCP_x,Left_MIDDLE_FINGER_MCP_y,Left_MIDDLE_FINGER_MCP_z,Left_MIDDLE_FINGER_PIP_x,Left_MIDDLE_FINGER_PIP_y,Left_MIDDLE_FINGER_PIP_z,Left_MIDDLE_FINGER_DIP_x,Left_MIDDLE_FINGER_DIP_y,Left_MIDDLE_FINGER_DIP_z,Left_MIDDLE_FINGER_TIP_x,Left_MIDDLE_FINGER_TIP_y,Left_MIDDLE_FINGER_TIP_z,Left_RING_FINGER_MCP_x,Left_RING_FINGER_MCP_y,Left_RING_FINGER_MCP_z,Left_RING_FINGER_PIP_x,Left_RING_FINGER_PIP_y,Left_RING_FINGER_PIP_z,Left_RING_FINGER_DIP_x,Left_RING_FINGER_DIP_y,Left_RING_FINGER_DIP_z,Left_RING_FINGER_TIP_x,Left_RING_FINGER_TIP_y,Left_RING_FINGER_TIP_z,Left_PINKY_MCP_x,Left_PINKY_MCP_y,Left_PINKY_MCP_z,Left_PINKY_PIP_x,Left_PINKY_PIP_y,Left_PINKY_PIP_z,Left_PINKY_DIP_x,Left_PINKY_DIP_y,Left_PINKY_DIP_z,Left_PINKY_TIP_x,Left_PINKY_TIP_y,Left_PINKY_TIP_z,Right_THUMB_CMC_x,Right_THUMB_CMC_y,Right_THUMB_CMC_z,Right_THUMB_MCP_x,Right_THUMB_MCP_y,Right_THUMB_MCP_z,Right_THUMB_IP_x,Right_THUMB_IP_y,Right_THUMB_IP_z,Right_THUMB_TIP_x,Right_THUMB_TIP_y,Right_THUMB_TIP_z,Right_INDEX_FINGER_MCP_x,Right_INDEX_FINGER_MCP_y,Right_INDEX_FINGER_MCP_z,Right_INDEX_FINGER_PIP_x,Right_INDEX_FINGER_PIP_y,Right_INDEX_FINGER_PIP_z,Right_INDEX_FINGER_DIP_x,Right_INDEX_FINGER_DIP_y,Right_INDEX_FINGER_DIP_z,Right_INDEX_FINGER_TIP_x,Right_INDEX_FINGER_TIP_y,Right_INDEX_FINGER_TIP_z,Right_MIDDLE_FINGER_MCP_x,Right_MIDDLE_FINGER_MCP_y,Right_MIDDLE_FINGER_MCP_z,Right_MIDDLE_FINGER_PIP_x,Right_MIDDLE_FINGER_PIP_y,Right_MIDDLE_FINGER_PIP_z,Right_MIDDLE_FINGER_DIP_x,Right_MIDDLE_FINGER_DIP_y,Right_MIDDLE_FINGER_DIP_z,Right_MIDDLE_FINGER_TIP_x,Right_MIDDLE_FINGER_TIP_y,Right_MIDDLE_FINGER_TIP_z,Right_RING_FINGER_MCP_x,Right_RING_FINGER_MCP_y,Right_RING_FINGER_MCP_z,Right_RING_FINGER_PIP_x,Right_RING_FINGER_PIP_y,Right_RING_FINGER_PIP_z,Right_RING_FINGER_DIP_x,Right_RING_FINGER_DIP_y,Right_RING_FINGER_DIP_z,Right_RING_FINGER_TIP_x,Right_RING_FINGER_TIP_y,Right_RING_FINGER_TIP_z,Right_PINKY_MCP_x,Right_PINKY_MCP_y,Right_PINKY_MCP_z,Right_PINKY_PIP_x,Right_PINKY_PIP_y,Right_PINKY_PIP_z,Right_PINKY_DIP_x,Right_PINKY_DIP_y,Right_PINKY_DIP_z,Right_PINKY_TIP_x,Right_PINKY_TIP_y,Right_PINKY_TIP_z
F,-0.033558011,-0.058541298,0.005694763,-0.079879701,-0.083773613,0.004108691,-0.119553208,-0.076074481,0.000386157,-0.144373178,-0.055074095,-0.004409145,-0.136721372,-0.103340387,-0.002179819,-0.193607032,-0.077761411,-0.011366373,-0.23261702,-0.05708462,-0.020256826,-0.26302126,-0.037424445,-0.026552336,-0.144691169,-0.06180942,-0.010859078,-0.194461107,-0.038952112,-0.015468006,-0.218863398,-0.022578656,-0.019104244,-0.237045079,-0.014226198,-0.022728494,-0.141967416,-0.016421377,-0.018497904,-0.17606008,-0.005837679,-0.022382505,-0.167928964,-0.002135992,-0.016651839,-0.155000388,-0.004123091,-0.012560476,-0.134685755,0.028205276,-0.026554301,-0.157392144,0.019448758,-0.028464192,-0.1502496,0.017070711,-0.020851392,-0.142192721,0.015593529,-0.01370798,0.056581974,0.030003936,-0.003729489,0.080205202,0.102742792,-0.01035574,0.071611851,0.170400143,-0.015778229,0.057552248,0.215666235,-0.021142327,0.0982382,0.122805596,-0.030755826,0.087121665,0.223598063,-0.043871223,0.079503566,0.278535426,-0.051750852,0.073614925,0.321027458,-0.056665155,0.061916172,0.131877542,-0.035272794,0.056085706,0.241627932,-0.046134862,0.04999128,0.311634243,-0.053245729,0.045479476,0.362912715,-0.05991933,0.028211295,0.136305154,-0.038144587,0.032444447,0.232394517,-0.048888924,0.018277108,0.263980568,-0.054350781,0.004343927,0.276152552,-0.057617596,0.001978367,0.138631404,-0.040634169,0.015497654,0.19037515,-0.047623,0.01860407,0.191307903,-0.048968817,0.018642008,0.182737053,-0.049462023
F,-0.043075204,-0.052997947,0.006311714,-0.094069303,-0.070288063,0.005018767,-0.134414554,-0.054003001,0.000988667,-0.156934798,-0.02068615,-0.00394146,-0.134155274,-0.092849911,0.001696403,-0.191641808,-0.07330978,-0.007943668,-0.226154536,-0.053171576,-0.017064065,-0.250808835,-0.033886433,-0.023028126,-0.140358448,-0.05208695,-0.007335981,-0.191471816,-0.034529269,-0.012786676,-0.220013828,-0.016761661,-0.017640694,-0.242672325,-0.004410387,-0.021669042,-0.137698114,-0.007957578,-0.015793654,-0.17576027,0.001706421,-0.019144701,-0.173650116,0.006834924,-0.014975769,-0.166829169,0.008223116,-0.01216671,-0.131407917,0.035770714,-0.024647179,-0.154190124,0.030491948,-0.025503647,-0.148006142,0.029953241,-0.018727949,-0.140584469,0.030689954,-0.01264841,0.054738551,0.031521827,-0.000310761,0.077685654,0.101738304,-0.006472222,0.069838255,0.165584594,-0.013064306,0.055444449,0.206361562,-0.019777347,0.101971507,0.116034538,-0.022563162,0.099004715,0.215331406,-0.034968593,0.094584226,0.270850927,-0.042532884,0.091006964,0.314311236,-0.047489741,0.067748963,0.127319604,-0.030207521,0.066470921,0.235251576,-0.041245591,0.062669128,0.304077298,-0.048972525,0.059370934,0.355974108,-0.055919923,0.034839272,0.133065015,-0.03658085,0.043220162,0.232895464,-0.049668711,0.027978152,0.264449746,-0.057000798,0.011419177,0.275506467,-0.060679086,0.008684605,0.137068302,-0.042221469,0.0254727,0.189629942,-0.051856172,0.02788496,0.191338927,-0.055162419,0.02584356,0.184202403,-0.056662948
F,-0.051577329,-0.053442836,0.007316316,-0.102729499,-0.067314446,0.004867265,-0.138746201,-0.046947002,-0.001297377,-0.15428245,-0.010696948,-0.009216331,-0.144907414,-0.084887624,0.001135116,-0.199275344,-0.046060383,-0.010690609,-0.232494622,-0.016518772,-0.021645093,-0.25843057,0.010406494,-0.028703095,-0.147400677,-0.045791924,-0.01005367,-0.196678876,-0.00633359,-0.019621994,-0.223179876,0.023117363,-0.027899537,-0.245400428,0.045413256,-0.03348785,-0.140169978,-0.002158761,-0.020370375,-0.168348908,0.023704111,-0.029478451,-0.155998289,0.026878893,-0.029876086,-0.14189738,0.024540126,-0.027864357,-0.130057394,0.043776989,-0.030584314,-0.149373412,0.047779083,-0.034509828,-0.140363812,0.043460607,-0.029512966,-0.13146013,0.039997578,-0.023681908,0.05756861,0.022456974,-0.002414019,0.084584594,0.09277755,-0.008922934,0.078521282,0.160048723,-0.014308281,0.065102607,0.203894436,-0.020390651,0.10972476,0.103365064,-0.030537962,0.106097341,0.204300761,-0.042449568,0.105815828,0.260456383,-0.049136051,0.105162323,0.303906321,-0.053619088,0.075089723,0.116425395,-0.036398352,0.078086168,0.22575742,-0.04764145,0.078517944,0.295218885,-0.056263999,0.076714039,0.345477521,-0.063960382,0.040873259,0.125128806,-0.040260852,0.048042595,0.224271834,-0.05404874,0.033613592,0.259255826,-0.064321698,0.017168373,0.271985948,-0.070342132,0.014004618,0.130929053,-0.042920803,0.031166315,0.178732455,-0.054714874,0.033561647,0.174330711,-0.060258118,0.030798554,0.161714792,-0.063241602
F,-0.051359474,-0.046857595,0.010888353,-0.102048576,-0.052180707,0.006352676,-0.136223793,-0.019323707,-0.003830035,-0.153967261,0.022687852,-0.016650821,-0.15213871,-0.076082766,0.000473644,-0.211489647,-0.038508117,-0.010465716,-0.240409553,-0.009902954,-0.021384078,-0.265904546,0.014311016,-0.029080736,-0.149073243,-0.037973702,-0.015178938,-0.203964382,0.007275343,-0.023940832,-0.233154893,0.041529954,-0.033414508,-0.258598894,0.068190456,-0.041479613,-0.134961605,0.005963564,-0.029161033,-0.160552323,0.042791665,-0.038506127,-0.143099308,0.049213529,-0.040560423,-0.127708077,0.047380686,-0.041065453,-0.117407441,0.050068021,-0.042461405,-0.133551419,0.062818706,-0.047744899,-0.119642496,0.058250487,-0.042507539,-0.106785297,0.050505221,-0.037196423,0.053565591,0.022540629,-0.002748595,0.083421171,0.089131058,-0.010995518,0.078895002,0.153267563,-0.018356194,0.066531241,0.193165601,-0.026472873,0.105202675,0.102776766,-0.029970915,0.103960633,0.191521347,-0.043800271,0.104724467,0.24495554,-0.053773503,0.105636716,0.287013054,-0.060503117,0.072079807,0.114376724,-0.036393768,0.074112594,0.216002703,-0.048909555,0.075175404,0.284083844,-0.057229041,0.077002913,0.337716878,-0.064269463,0.03793484,0.122251213,-0.041025772,0.045873523,0.214137495,-0.053223314,0.037789434,0.244383455,-0.05881613,0.029110998,0.259448529,-0.061353172,0.007601857,0.126701415,-0.045039545,0.025549918,0.179574073,-0.050939615,0.031017482,0.174465835,-0.049711446,0.032524764,0.162591577,-0.048354595
F,-0.024134338,-0.059249341,0.00128789,-0.066973865,-0.089948415,-0.007033975,-0.105764806,-0.077912807,-0.017216244,-0.136525273,-0.052377164,-0.02816363,-0.089476287,-0.117165923,-0.036416644,-0.184984028,-0.102081209,-0.057872088,-0.207451641,-0.081662774,-0.062680622,-0.207844376,-0.07021594,-0.062918817,-0.088197946,-0.066606104,-0.048147817,-0.173388421,-0.049750983,-0.073191379,-0.173172116,-0.045262515,-0.073876632,-0.162186384,-0.043264091,-0.070187045,-0.078032911,-0.008365035,-0.058488601,-0.119232535,0.030552447,-0.082487841,-0.084095001,0.022305847,-0.074507294,-0.057544708,0.005992949,-0.063978051,-0.06404233,0.048769117,-0.067520959,-0.087085247,0.066306413,-0.083074768,-0.061410248,0.060135186,-0.074017284,-0.040862083,0.049840093,-0.064045725,0.058761418,0.032727659,-0.008562425,0.095106781,0.122284397,-0.032802104,0.086766959,0.21146743,-0.057012728,0.071342707,0.257440045,-0.081696327,0.137887538,0.11664091,-0.069015007,0.158369541,0.23189716,-0.104523654,0.174105227,0.306399539,-0.126914817,0.185802818,0.365002587,-0.141019437,0.101232231,0.113878354,-0.084607202,0.127151072,0.252916262,-0.119928475,0.141957999,0.337930098,-0.133950177,0.153481722,0.407903925,-0.143349621,0.052747876,0.114828393,-0.096483353,0.053713978,0.26096563,-0.124219271,0.038030476,0.234518692,-0.109539385,0.029746473,0.193555281,-0.09437051,0.001607597,0.116522625,-0.109309922,0.008476645,0.233170733,-0.123166273,0.005547941,0.214596406,-0.104712236,0.004199148,0.176577523,-0.08778854
F,-0.042598844,-0.049966991,0.006979451,-0.093107045,-0.062812984,0.003703636,-0.128586471,-0.040368021,-0.002100389,-0.144771397,-0.00167203,-0.00946905,-0.132728041,-0.079511762,-0.003906855,-0.176434577,-0.057849825,-0.013498049,-0.197108239,-0.03529501,-0.021376786,-0.207400144,-0.017350197,-0.026726054,-0.13252151,-0.04077071,-0.013197681,-0.162478507,-0.006556869,-0.019010516,-0.15283084,0.008034289,-0.020110262,-0.140185416,0.008855223,-0.021491222,-0.122752965,0.002938747,-0.02137558,-0.145543039,0.031274914,-0.026004767,-0.130456746,0.033324778,-0.019566059,-0.11550659,0.024812758,-0.016007336,-0.1092906,0.045053661,-0.029267557,-0.12740475,0.05651921,-0.032073188,-0.111076951,0.053475082,-0.02398516,-0.096918106,0.04512757,-0.017132263,0.059882283,0.028907657,0.001777476,0.089662075,0.099367678,-0.005417739,0.088347167,0.167837739,-0.013756367,0.077266425,0.218777061,-0.022135812,0.121965677,0.10640955,-0.020057452,0.131784111,0.202788949,-0.034512759,0.135790855,0.25754118,-0.044806042,0.139195234,0.301509142,-0.0521581,0.093283951,0.119924605,-0.0300936,0.106609732,0.225066245,-0.041547717,0.112109929,0.293008685,-0.050934886,0.115984052,0.345720589,-0.060265315,0.061781347,0.13109684,-0.039107991,0.076182753,0.232945323,-0.050526016,0.061136842,0.272702933,-0.057294429,0.045104325,0.292228759,-0.062166308,0.03288582,0.14087826,-0.047754307,0.04721871,0.200689376,-0.054829569,0.045437306,0.210529268,-0.057374043,0.041534752,0.211182416,-0.059456018
F,-0.039780677,-0.050199926,0.003098953,-0.086821914,-0.065808773,-0.001283518,-0.12135619,-0.050228893,-0.007967321,-0.139437557,-0.018162727,-0.015695829,-0.124884248,-0.080652296,-0.00690723,-0.171015501,-0.062127947,-0.018913224,-0.194986821,-0.042242467,-0.027813926,-0.211251975,-0.026805341,-0.033860259,-0.128958106,-0.043290138,-0.015254429,-0.162277997,-0.017563283,-0.025848007,-0.158682943,-0.006149172,-0.029445615,-0.152297259,-0.005578994,-0.031136138,-0.124111057,-0.000276982,-0.023014417,-0.14378804,0.018164277,-0.031639263,-0.129982114,0.018631518,-0.028233843,-0.116210878,0.011190355,-0.025198592,-0.116225362,0.041624666,-0.030962365,-0.128331244,0.047795833,-0.0363486,-0.1145131,0.044868887,-0.031748168,-0.102521003,0.038486183,-0.026757615,0.059441984,0.023257077,0.002584481,0.094671697,0.085403771,-0.003817935,0.097713262,0.149074227,-0.012544201,0.089963615,0.195468218,-0.021025058,0.130184561,0.085683614,-0.015871575,0.152760387,0.181657821,-0.028089451,0.165262461,0.234237343,-0.036179384,0.176293969,0.273535222,-0.04154232,0.103494257,0.107110709,-0.02640436,0.12761584,0.210206062,-0.036263091,0.142746926,0.275722295,-0.044106105,0.155175805,0.323753328,-0.051407056,0.07265386,0.12463829,-0.03570343,0.090252966,0.211933524,-0.043130746,0.079245121,0.225495965,-0.043995408,0.068473548,0.221810013,-0.044129031,0.043025226,0.137493879,-0.045127807,0.058180958,0.184708506,-0.046488667,0.054707736,0.181151718,-0.042341201,0.049631298,0.168161005,-0.039190853
F,-0.0402897,-0.043257833,0.00350731,-0.083753288,-0.059888721,-0.002231795,-0.115784705,-0.052037895,-0.011248194,-0.132520616,-0.025901318,-0.022182622,-0.120743156,-0.07908988,-0.009334197,-0.173730433,-0.054515362,-0.024732857,-0.198102534,-0.029127896,-0.037109358,-0.214425504,-0.011988461,-0.045364385,-0.124311805,-0.04188776,-0.02041049,-0.169940233,-0.018606246,-0.032942751,-0.192585111,0.005034625,-0.041665075,-0.210954815,0.019127369,-0.048124478,-0.118916512,0.001242041,-0.030814572,-0.145423115,0.025433838,-0.041172412,-0.139886141,0.035086572,-0.041617044,-0.131898582,0.033840418,-0.041531571,-0.110294461,0.045103013,-0.041533207,-0.122615159,0.058862507,-0.049280272,-0.115305662,0.060632646,-0.046916877,-0.10755235,0.055535972,-0.043719889,0.057599366,0.013347268,0.002454741,0.097200394,0.069356083,-0.003516874,0.105172426,0.129793703,-0.011749619,0.102754653,0.175001859,-0.019945526,0.132814169,0.06827557,-0.016512705,0.164471924,0.158297181,-0.030112162,0.18243742,0.209668397,-0.038484472,0.196469903,0.247351169,-0.043697316,0.109813214,0.093312382,-0.027301749,0.144524574,0.190879404,-0.038726627,0.164794445,0.250945329,-0.047453816,0.179547846,0.294146716,-0.054912101,0.0817554,0.113618314,-0.036942671,0.108774066,0.20792979,-0.047387391,0.094841689,0.228230595,-0.04910165,0.080039025,0.228371679,-0.049098487,0.053754002,0.129536748,-0.046434547,0.071322322,0.178744256,-0.051416091,0.064199031,0.177877664,-0.048850715,0.0556193,0.166554093,-0.046122744
F,-0.043954075,-0.04896313,0.005229976,-0.09319979,-0.065821767,0.001959555,-0.126317144,-0.053794742,-0.00419505,-0.143034697,-0.025772572,-0.011692057,-0.131050647,-0.086149156,-0.004704684,-0.180346609,-0.063345671,-0.016445522,-0.208773673,-0.040490866,-0.025557656,-0.229068965,-0.022254825,-0.031713309,-0.135013044,-0.049183846,-0.01476595,-0.174503327,-0.023036063,-0.024065821,-0.185470343,-0.006291807,-0.029102898,-0.193954468,0.00127095,-0.032624441,-0.129264474,-0.005670488,-0.024062736,-0.15389508,0.017271399,-0.032654962,-0.140768826,0.020084977,-0.030578455,-0.126986206,0.014318406,-0.02817043,-0.121371031,0.038636625,-0.033360837,-0.142394126,0.050748169,-0.039078841,-0.130534053,0.050172806,-0.034325252,-0.118246913,0.045768857,-0.029001363,0.052370012,0.017830193,0.000217085,0.089965761,0.077541768,-0.011178754,0.095084161,0.144300639,-0.024606326,0.094022751,0.193510294,-0.037464902,0.126106084,0.064960181,-0.030009292,0.159741044,0.147708058,-0.048905693,0.178054571,0.196032762,-0.060184065,0.193291784,0.23348844,-0.067244429,0.103707671,0.080761373,-0.041915279,0.137821257,0.174794316,-0.060500331,0.158989012,0.236933887,-0.070587072,0.175000549,0.284598529,-0.078360732,0.073937327,0.09487462,-0.0517921,0.091801673,0.182403624,-0.063843485,0.077910811,0.178094625,-0.057406153,0.066689521,0.159553349,-0.051492821,0.043201924,0.10844326,-0.062336348,0.057705343,0.171334982,-0.065321218,0.050515354,0.165084242,-0.05529483,0.043554247,0.147398531,-0.047239013
F,-0.044943154,-0.041901112,-0.00018222,-0.096632719,-0.055260897,-0.006487709,-0.135157525,-0.03610766,-0.015259306,-0.156794965,-0.002853394,-0.02613156,-0.126164913,-0.078227342,-0.011701461,-0.184509218,-0.050841928,-0.02713848,-0.22020781,-0.025280953,-0.040100647,-0.24814412,-0.006601632,-0.049120088,-0.127961397,-0.040881515,-0.02210091,-0.184226036,-0.017422915,-0.035161049,-0.221149772,0.00427401,-0.045842615,-0.251452595,0.020393669,-0.054015198,-0.121291697,0.00136584,-0.032037494,-0.15852654,0.028983235,-0.044058533,-0.159588456,0.040413618,-0.045987749,-0.158468842,0.042677402,-0.046515023,-0.111837864,0.044745326,-0.042470818,-0.137916505,0.06071937,-0.052479492,-0.132826328,0.064427733,-0.050049459,-0.125854969,0.063029885,-0.046501139,0.05092895,0.016568899,-0.003896978,0.087718039,0.071548939,-0.016364532,0.089503616,0.138771773,-0.029693049,0.084613293,0.184904814,-0.04369394,0.114935726,0.059087038,-0.034747048,0.149665057,0.142150641,-0.055933984,0.166894614,0.192447066,-0.069380643,0.180494785,0.233383,-0.07772694,0.092122256,0.074401379,-0.044466528,0.127572179,0.168792427,-0.064885529,0.148346007,0.231939316,-0.075431208,0.163389325,0.281047762,-0.083258698,0.063192278,0.091009081,-0.052954985,0.086337238,0.195799351,-0.071207615,0.074119985,0.219917596,-0.072357903,0.059535384,0.223080635,-0.070324498,0.033741086,0.104965687,-0.061661015,0.047878712,0.179944992,-0.072127956,0.045350402,0.187006116,-0.069738092,0.040395707,0.180255532,-0.066555368
F,-0.045324504,-0.046476185,-0.002153237,-0.098870873,-0.062318802,-0.010056444,-0.139607429,-0.041500986,-0.019020019,-0.161149025,-0.003606796,-0.030304532,-0.128715813,-0.079688013,-0.018310731,-0.192161322,-0.050107539,-0.034103002,-0.231248259,-0.021806538,-0.047250207,-0.262219489,0.001140297,-0.05669007,-0.128549337,-0.041210294,-0.027607182,-0.190037727,-0.015988707,-0.040113087,-0.232112706,0.009466291,-0.050527859,-0.266557962,0.0323084,-0.059048932,-0.120115518,0.002064645,-0.036276005,-0.171923876,0.029883325,-0.045226681,-0.200071931,0.05142647,-0.047714721,-0.222129524,0.067451716,-0.050500325,-0.107122004,0.047535956,-0.045416146,-0.146653831,0.06490165,-0.053058892,-0.16471076,0.076473296,-0.051176145,-0.179102957,0.085918844,-0.049249004,0.054888219,0.020259947,-0.001281766,0.092981726,0.087244183,-0.015513647,0.094628394,0.158890873,-0.031558262,0.089491368,0.210948855,-0.04725402,0.130581826,0.072754592,-0.038405774,0.165218979,0.163143247,-0.062309054,0.18373856,0.21867004,-0.076665362,0.198071331,0.262658209,-0.085101207,0.10629797,0.087143451,-0.051683591,0.14114663,0.191109925,-0.075116274,0.161753029,0.260820359,-0.086032589,0.178176493,0.315649778,-0.093395447,0.073877275,0.100994199,-0.062627149,0.090269,0.201417297,-0.079232676,0.075245887,0.190246493,-0.070377251,0.064001024,0.164518446,-0.061163881,0.039949388,0.11421898,-0.074351919,0.054863274,0.190315157,-0.079693688,0.047745049,0.180497974,-0.066456174,0.040452391,0.157461613,-0.054966663
F,-0.045339882,-0.06261158,0.021077102,-0.104548037,-0.085391045,0.028782154,-0.151371717,-0.067884743,0.032250258,-0.182783842,-0.037425041,0.035653515,-0.144205809,-0.103342176,0.00860437,-0.22781527,-0.091396392,0.003918367,-0.264632106,-0.076858521,0.008031929,-0.280590534,-0.070808947,0.015017002,-0.14972353,-0.05325383,-0.006976335,-0.246747255,-0.041413546,-0.017324365,-0.288632929,-0.027349293,-0.015543076,-0.311652184,-0.019714832,-0.007390597,-0.142658293,0.001619816,-0.019992403,-0.190453708,0.042368591,-0.029301861,-0.161767185,0.047716856,-0.018872929,-0.138899505,0.038065791,-0.003838137,-0.125552475,0.057718098,-0.030756097,-0.162983119,0.08034873,-0.029573267,-0.138863981,0.080153406,-0.012627551,-0.119057596,0.070186853,0.004703434,0.049536586,0.039252311,-0.003013618,0.067171097,0.117583275,-0.020494611,0.047796726,0.187081307,-0.038093183,0.028620005,0.232829899,-0.05457241,0.096434623,0.13463822,-0.055732626,0.109226853,0.238740355,-0.083014432,0.119681627,0.299861342,-0.096815559,0.126405686,0.347649366,-0.105043258,0.064187765,0.136494845,-0.069446895,0.077256829,0.263179869,-0.102145772,0.088912994,0.339434356,-0.114870425,0.09677431,0.398994893,-0.122454415,0.023898483,0.13242355,-0.078887131,0.007001251,0.252211422,-0.100253183,0.003069729,0.222057492,-0.082471754,0.006436676,0.182768792,-0.065848465,-0.018028646,0.123909295,-0.088967848,-0.024212956,0.216858596,-0.096288878,-0.025767654,0.194802672,-0.075943957,-0.022157669,0.162493497,-0.05827704
G,-0.070874989,-0.115131318,0.002586231,-0.15278545,-0.141979277,0.001749651,-0.219966591,-0.120521366,0.002466873,-0.262047172,-0.106619417,0.007247379,-0.207992733,-0.045642674,-0.027317094,-0.304813177,-0.084455192,-0.033001472,-0.277613282,-0.116656363,-0.027029155,-0.240085841,-0.115236938,-0.019368621,-0.208483696,0.03357023,-0.029218488,-0.305631578,-0.021670937,-0.022899045,-0.280709744,-0.058025121,-0.009667345,-0.246380955,-0.053934991,-0.002436696,-0.195166797,0.092687428,-0.028388504,-0.276853979,0.041618169,-0.016966105,-0.255866498,0.008238375,-0.000350325,-0.223835439,0.01125896,0.005846124,-0.174454451,0.135074437,-0.027150058,-0.237634629,0.092206061,-0.017203745,-0.224563897,0.061449528,-0.001207231,-0.199418277,0.061170578,0.009424458,0.024852753,-0.135714501,-0.001931719,0.101759434,-0.214550734,-0.012435033,0.181017011,-0.218697369,-0.022733419,0.222858667,-0.17050013,-0.029400233,0.144072443,-0.192266107,-0.043053661,0.259131551,-0.185353041,-0.062715385,0.234184325,-0.171163172,-0.065637891,0.195530534,-0.168094605,-0.06318048,0.157126576,-0.105181933,-0.050800696,0.261348784,-0.106089234,-0.05664013,0.23345375,-0.097644299,-0.044803132,0.196634114,-0.0936203,-0.037503075,0.164768904,-0.023290932,-0.057007805,0.253161788,-0.033399046,-0.058367241,0.22628349,-0.031331539,-0.037575938,0.190376133,-0.027722418,-0.025162896,0.166713148,0.045721233,-0.063134019,0.2415362,0.019744337,-0.056189489,0.216836035,0.019890606,-0.033458587,0.186514467,0.02861321,-0.017984251
G,-0.050187349,-0.114152193,0.001732027,-0.130662322,-0.147360563,-0.001490107,-0.196357071,-0.127706349,-0.002485957,-0.237856447,-0.106710732,-0.001076839,-0.165823221,-0.096103728,-0.040303541,-0.263439327,-0.113027394,-0.052032431,-0.234439492,-0.121586025,-0.049134603,-0.193446785,-0.115583479,-0.042215088,-0.170877814,-0.015745103,-0.042335512,-0.267482519,-0.0370031,-0.043968754,-0.240700513,-0.055519223,-0.032875048,-0.204038828,-0.051197827,-0.025956224,-0.164695024,0.05280155,-0.041076423,-0.248020529,0.032485783,-0.036278443,-0.224033892,0.008817733,-0.019356469,-0.191952616,0.008663714,-0.010770445,-0.150011599,0.105309248,-0.038774969,-0.2148377,0.084402442,-0.032710502,-0.200605839,0.060794771,-0.016416631,-0.176814943,0.058849633,-0.005190396,0.030226946,-0.12063852,0.003709804,0.094693005,-0.194104105,-0.005756026,0.165638388,-0.20645383,-0.015747408,0.214658797,-0.189087987,-0.021922915,0.153333426,-0.185000032,-0.031269134,0.250629783,-0.1571199,-0.04680834,0.225843251,-0.12804234,-0.050325986,0.189038396,-0.12693584,-0.050229602,0.167521417,-0.106870651,-0.042114597,0.253180564,-0.075327635,-0.04403222,0.223681927,-0.054188401,-0.03478605,0.187916279,-0.060801387,-0.030874581,0.172287643,-0.02807954,-0.051074289,0.238849104,-0.002964974,-0.048260395,0.211666525,0.008865118,-0.028732624,0.178506434,0.001390874,-0.019586921,0.167659879,0.043681264,-0.059792839,0.217622578,0.05069083,-0.05336424,0.192648948,0.056363225,-0.0329949,0.16536206,0.052133083,-0.019352582
G,-0.071499944,-0.115619898,0.003355008,-0.153723419,-0.142004967,0.001862233,-0.219013899,-0.11991787,0.002233049,-0.259380042,-0.100833595,0.006793706,-0.198545456,-0.054220796,-0.033468038,-0.298523724,-0.093473554,-0.041092266,-0.270457327,-0.122747302,-0.033881366,-0.231434107,-0.11762321,-0.024227353,-0.201406985,0.025056779,-0.035513688,-0.30437535,-0.029589295,-0.031484679,-0.278798819,-0.064182758,-0.017010547,-0.243572444,-0.059051573,-0.008143587,-0.191891432,0.085489035,-0.034384035,-0.280342132,0.033826411,-0.023659526,-0.259325772,-0.000224113,-0.00633468,-0.227377951,0.002786577,0.000706656,-0.174154133,0.129734337,-0.032659505,-0.241262615,0.084903955,-0.023110589,-0.228346735,0.053321004,-0.007465071,-0.203992724,0.053227186,0.002836938,0.027858704,-0.133680403,-0.000125643,0.100023657,-0.212822884,-0.011238837,0.179946243,-0.22256127,-0.021390352,0.230534374,-0.191878825,-0.026751507,0.141489416,-0.200357884,-0.049438271,0.263486921,-0.191649079,-0.069522604,0.234573066,-0.174000621,-0.070230335,0.192726254,-0.168552667,-0.066351234,0.157676249,-0.112855196,-0.057838682,0.270120144,-0.106459081,-0.064025893,0.237601697,-0.096055865,-0.049475308,0.198594004,-0.094505161,-0.040724329,0.166538745,-0.030466318,-0.063914269,0.261587023,-0.029056489,-0.062446173,0.231544017,-0.028679967,-0.037582933,0.194981575,-0.03117609,-0.024157039,0.167482555,0.039984823,-0.069811262,0.233235478,0.024766743,-0.059780504,0.207570612,0.020424426,-0.035581357,0.179270148,0.01958108,-0.020241946
